Date	Province_CN	City_CN	From_Province	From_City	To_Province	To_City	Index
2020-02-07	陕西省	安康市	Shaanxi	Ankang	Hubei	Wuhan	0.06
2020-02-07	湖南省	益阳市	Hunan	Yiyang	Hubei	Wuhan	0.06
2020-02-07	福建省	泉州市	Fujian	Quanzhou	Hubei	Wuhan	0.05
2020-02-07	广东省	汕头市	Guangdong	Shantou	Hubei	Wuhan	0.05
2020-02-07	云南省	大理白族自治州	Yunnansheng	Dalibaizuzizhizhou	Hubei	Wuhan	0.05
2020-02-07	河北省	廊坊市	Hebei	Langfang	Hubei	Wuhan	0.05
2020-02-07	四川省	遂宁市	Sichuan	Suining	Hubei	Wuhan	0.05
2020-02-07	陕西省	咸阳市	Shaanxi	Xianyang	Hubei	Wuhan	0.05
2020-02-07	云南省	昆明市	Yunnan	Kunming	Hubei	Wuhan	0.05
2020-02-07	安徽省	阜阳市	Anhui	Fuyang	Hubei	Wuhan	0.05
2020-02-07	海南省	三亚市	Hainan	Sanya	Hubei	Wuhan	0.05
2020-02-07	四川省	绵阳市	Sichuan	Mianyang	Hubei	Wuhan	0.05
2020-02-07	安徽省	芜湖市	Anhui	Wuhu	Hubei	Wuhan	0.05
2020-02-07	江西省	上饶市	Jiangxi	Shangrao	Hubei	Wuhan	0.04
2020-02-07	湖南省	娄底市	Hunan	Loudi	Hubei	Wuhan	0.04
2020-02-07	山西省	运城市	Shanxi	Yuncheng	Hubei	Wuhan	0.04
2020-02-07	浙江省	宁波市	Zhejiang	Ningbo	Hubei	Wuhan	0.04
2020-02-07	辽宁省	葫芦岛市	Liaoning	Huludao	Hubei	Wuhan	0.04
2020-02-07	广西壮族自治区	南宁市	Guangxi	Nanning	Hubei	Wuhan	0.04
2020-02-07	河南省	平顶山市	Henan	Pingdingshan	Hubei	Wuhan	0.04
2020-02-07	安徽省	滁州市	Anhui	Chuzhou	Hubei	Wuhan	0.03
2020-02-07	江苏省	扬州市	Jiangsu	Yangzhou	Hubei	Wuhan	0.03
2020-02-07	广西壮族自治区	贺州市	Guangxi	Hezhou	Hubei	Wuhan	0.03
2020-02-07	广东省	汕尾市	Guangdong	Shanwei	Hubei	Wuhan	0.03
2020-02-07	江苏省	淮安市	Jiangsu	Huai'an	Hubei	Wuhan	0.03
2020-02-07	江苏省	泰州市	Jiangsu	Taizhou	Hubei	Wuhan	0.03
2020-02-08	湖北省	黄冈市	Hubei	Huanggang	Hubei	Wuhan	18.72
2020-02-08	湖北省	孝感市	Hubei	Xiaogan	Hubei	Wuhan	14.04
2020-02-08	湖北省	荆州市	Hubei	Jingzhou	Hubei	Wuhan	6.73
2020-02-08	湖北省	恩施土家族苗族自治州	Hubeisheng	Enshitujiazumiaozuzizhizhou	Hubei	Wuhan	6.52
2020-02-08	湖北省	咸宁市	Hubei	Xianning	Hubei	Wuhan	6.11
2020-02-08	湖北省	宜昌市	Hubei	Yichang	Hubei	Wuhan	5.19
2020-02-08	湖北省	鄂州市	Hubei	Ezhou	Hubei	Wuhan	4.49
2020-02-08	湖北省	襄阳市	Hubei	Xiangyang	Hubei	Wuhan	3.92
2020-02-08	湖北省	十堰市	Hubei	Shiyan	Hubei	Wuhan	3.81
2020-02-08	湖北省	黄石市	Hubei	Huangshi	Hubei	Wuhan	3.01
2020-02-08	湖北省	荆门市	Hubei	Jingmen	Hubei	Wuhan	2.46
2020-02-08	吉林省	长春市	Jilin	Changchun	Hubei	Wuhan	2.23
2020-02-08	湖北省	仙桃市	Hubei	Xiantao	Hubei	Wuhan	2
2020-02-08	湖北省	天门市	Hubei	Tianmen	Hubei	Wuhan	1.85
2020-02-08	湖北省	随州市	Hubei	Suizhou	Hubei	Wuhan	1.68
2020-02-08	湖南省	长沙市	Hunan	Changsha	Hubei	Wuhan	1.15
2020-02-08	广东省	广州市	Guangdong	Guangzhou	Hubei	Wuhan	0.98
2020-02-08	湖北省	潜江市	Hubei	Qianjiang	Hubei	Wuhan	0.96
2020-02-08	北京市	北京市	Beijing	Beijing	Hubei	Wuhan	0.91
2020-02-08	四川省	成都市	Sichuan	Chengdu	Hubei	Wuhan	0.8
2020-02-08	湖南省	岳阳市	Hunan	Yueyang	Hubei	Wuhan	0.64
2020-02-08	陕西省	西安市	Shaanxi	Xi'an	Hubei	Wuhan	0.56
2020-02-08	重庆市	重庆市	Chongqing	Chongqing	Hubei	Wuhan	0.55
2020-02-08	上海市	上海市	Shanghai	Shanghai	Hubei	Wuhan	0.53
2020-02-08	河南省	南阳市	Henan	Nanyang	Hubei	Wuhan	0.41
2020-02-08	山东省	济南市	Shandong	Jinan	Hubei	Wuhan	0.34
2020-02-08	河南省	郑州市	Henan	Zhengzhou	Hubei	Wuhan	0.34
2020-02-08	河南省	安阳市	Henan	Anyang	Hubei	Wuhan	0.3
2020-02-08	广东省	深圳市	Guangdong	Shenzhen	Hubei	Wuhan	0.25
2020-02-08	河南省	信阳市	Henan	Xinyang	Hubei	Wuhan	0.24
2020-02-08	湖南省	常德市	Hunan	Changde	Hubei	Wuhan	0.22
2020-02-08	天津市	天津市	Tianjin	Tianjin	Hubei	Wuhan	0.18
2020-02-08	湖南省	衡阳市	Hunan	Hengyang	Hubei	Wuhan	0.17
2020-02-08	河南省	商丘市	Henan	Shangqiu	Hubei	Wuhan	0.17
2020-02-08	广东省	惠州市	Guangdong	Huizhou	Hubei	Wuhan	0.16
2020-02-08	浙江省	杭州市	Zhejiang	Hangzhou	Hubei	Wuhan	0.14
2020-02-08	江西省	九江市	Jiangxi	Jiujiang	Hubei	Wuhan	0.14
2020-02-08	海南省	海口市	Hainan	Haikou	Hubei	Wuhan	0.14
2020-02-08	河南省	周口市	Henan	Zhoukou	Hubei	Wuhan	0.14
2020-02-08	安徽省	安庆市	Anhui	Anqing	Hubei	Wuhan	0.13
2020-02-08	河南省	洛阳市	Henan	Luoyang	Hubei	Wuhan	0.13
2020-02-08	四川省	遂宁市	Sichuan	Suining	Hubei	Wuhan	0.12
2020-02-08	广东省	湛江市	Guangdong	Zhanjiang	Hubei	Wuhan	0.12
2020-02-08	河南省	新乡市	Henan	Xinxiang	Hubei	Wuhan	0.11
2020-02-08	河南省	焦作市	Henan	Jiaozuo	Hubei	Wuhan	0.11
2020-02-08	山东省	潍坊市	Shandong	Weifang	Hubei	Wuhan	0.11
2020-02-08	山东省	临沂市	Shandong	Linyi	Hubei	Wuhan	0.1
2020-02-08	广东省	珠海市	Guangdong	Zhuhai	Hubei	Wuhan	0.1
2020-02-08	新疆维吾尔自治区	乌鲁木齐市	Xinjiang	Ürümqi	Hubei	Wuhan	0.1
2020-02-08	湖南省	株洲市	Hunan	Zhuzhou	Hubei	Wuhan	0.1
2020-02-08	河南省	驻马店市	Henan	Zhumadian	Hubei	Wuhan	0.08
2020-02-08	河北省	邯郸市	Hebei	Handan	Hubei	Wuhan	0.08
2020-02-08	江苏省	苏州市	Jiangsu	Suzhou	Hubei	Wuhan	0.08
2020-02-08	江西省	南昌市	Jiangxi	Nanchang	Hubei	Wuhan	0.08
2020-02-08	湖南省	益阳市	Hunan	Yiyang	Hubei	Wuhan	0.08
2020-02-08	江西省	赣州市	Jiangxi	Ganzhou	Hubei	Wuhan	0.07
2020-02-08	江苏省	徐州市	Jiangsu	Xuzhou	Hubei	Wuhan	0.07
2020-02-08	江苏省	南通市	Jiangsu	Nantong	Hubei	Wuhan	0.07
2020-02-08	四川省	达州市	Sichuan	Dazhou	Hubei	Wuhan	0.06
2020-02-08	黑龙江省	哈尔滨市	Heilongjiang	Harbin	Hubei	Wuhan	0.06
2020-02-08	安徽省	合肥市	Anhui	Hefei	Hubei	Wuhan	0.06
2020-02-08	河北省	石家庄市	Hebei	Shijiazhuang	Hubei	Wuhan	0.06
2020-02-08	广东省	佛山市	Guangdong	Foshan	Hubei	Wuhan	0.06
2020-02-08	江苏省	南京市	Jiangsu	Nanjing	Hubei	Wuhan	0.06
2020-02-08	广西壮族自治区	北海市	Guangxi	Beihai	Hubei	Wuhan	0.05
2020-02-08	湖南省	郴州市	Hunan	Chenzhou	Hubei	Wuhan	0.05
2020-02-08	云南省	大理白族自治州	Yunnansheng	Dalibaizuzizhizhou	Hubei	Wuhan	0.05
2020-02-08	广东省	茂名市	Guangdong	Maoming	Hubei	Wuhan	0.05
2020-02-08	陕西省	咸阳市	Shaanxi	Xianyang	Hubei	Wuhan	0.05
2020-02-08	湖南省	邵阳市	Hunan	Shaoyang	Hubei	Wuhan	0.05
2020-02-08	福建省	福州市	Fujian	Fuzhou	Hubei	Wuhan	0.05
2020-02-08	湖南省	张家界市	Hunan	Zhangjiajie	Hubei	Wuhan	0.05
2020-02-08	河南省	开封市	Henan	Kaifeng	Hubei	Wuhan	0.05
2020-02-08	浙江省	金华市	Zhejiang	Jinhua	Hubei	Wuhan	0.05
2020-02-08	安徽省	宿州市	Anhui	Suzhou	Hubei	Wuhan	0.05
2020-02-08	山东省	枣庄市	Shandong	Zaozhuang	Hubei	Wuhan	0.05
2020-02-08	江苏省	盐城市	Jiangsu	Yancheng	Hubei	Wuhan	0.05
2020-02-08	贵州省	贵阳市	Guizhou	Guiyang	Hubei	Wuhan	0.05
2020-02-08	山西省	太原市	Shanxi	Taiyuan	Hubei	Wuhan	0.05
2020-02-08	陕西省	安康市	Shaanxi	Ankang	Hubei	Wuhan	0.05
2020-02-08	河北省	保定市	Hebei	Baoding	Hubei	Wuhan	0.05
2020-02-08	河南省	平顶山市	Henan	Pingdingshan	Hubei	Wuhan	0.05
2020-02-08	江西省	上饶市	Jiangxi	Shangrao	Hubei	Wuhan	0.04
2020-02-08	安徽省	六安市	Anhui	Lu'an	Hubei	Wuhan	0.04
2020-02-08	河北省	廊坊市	Hebei	Langfang	Hubei	Wuhan	0.04
2020-02-08	四川省	眉山市	Sichuan	Meishan	Hubei	Wuhan	0.04
2020-02-08	河北省	张家口市	Hebei	Zhangjiakou	Hubei	Wuhan	0.04
2020-02-08	安徽省	阜阳市	Anhui	Fuyang	Hubei	Wuhan	0.04
2020-02-08	安徽省	池州市	Anhui	Chizhou	Hubei	Wuhan	0.04
2020-02-08	四川省	广元市	Sichuan	Guangyuan	Hubei	Wuhan	0.04
2020-02-08	山东省	济宁市	Shandong	Jining	Hubei	Wuhan	0.04
2020-02-08	四川省	资阳市	Sichuan	Ziyang	Hubei	Wuhan	0.04
2020-02-08	山西省	运城市	Shanxi	Yuncheng	Hubei	Wuhan	0.04
2020-02-08	河北省	承德市	Hebei	Chengde	Hubei	Wuhan	0.04
2020-02-08	贵州省	遵义市	Guizhou	Zunyi	Hubei	Wuhan	0.04
2020-02-08	河南省	漯河市	Henan	Luohe	Hubei	Wuhan	0.04
2020-02-08	湖南省	湘潭市	Hunan	Xiangtan	Hubei	Wuhan	0.04
2020-02-08	海南省	儋州市	Hainan	Danzhou	Hubei	Wuhan	0.04
2020-02-08	辽宁省	大连市	Liaoning	Dalian	Hubei	Wuhan	0.03
2020-02-08	山东省	日照市	Shandong	Rizhao	Hubei	Wuhan	0.03
2020-02-09	湖北省	黄冈市	Hubei	Huanggang	Hubei	Wuhan	17.27
2020-02-09	湖北省	孝感市	Hubei	Xiaogan	Hubei	Wuhan	13.75
2020-02-09	湖北省	荆州市	Hubei	Jingzhou	Hubei	Wuhan	6.4
2020-02-09	湖北省	恩施土家族苗族自治州	Hubeisheng	Enshitujiazumiaozuzizhizhou	Hubei	Wuhan	6.2
2020-02-09	湖北省	咸宁市	Hubei	Xianning	Hubei	Wuhan	5.77
2020-02-09	湖北省	宜昌市	Hubei	Yichang	Hubei	Wuhan	4.77
2020-02-09	湖北省	鄂州市	Hubei	Ezhou	Hubei	Wuhan	4.59
2020-02-09	湖北省	十堰市	Hubei	Shiyan	Hubei	Wuhan	3.7
2020-02-09	湖北省	襄阳市	Hubei	Xiangyang	Hubei	Wuhan	3.46
2020-02-09	湖北省	荆门市	Hubei	Jingmen	Hubei	Wuhan	2.84
2020-02-09	湖北省	黄石市	Hubei	Huangshi	Hubei	Wuhan	2.78
2020-02-09	辽宁省	大连市	Liaoning	Dalian	Hubei	Wuhan	2.3
2020-02-09	湖北省	仙桃市	Hubei	Xiantao	Hubei	Wuhan	2.21
2020-02-09	湖北省	天门市	Hubei	Tianmen	Hubei	Wuhan	1.94
2020-02-09	湖北省	随州市	Hubei	Suizhou	Hubei	Wuhan	1.6
2020-02-09	湖南省	长沙市	Hunan	Changsha	Hubei	Wuhan	1.11
2020-02-09	湖北省	潜江市	Hubei	Qianjiang	Hubei	Wuhan	0.88
2020-02-09	福建省	厦门市	Fujian	Xiamen	Hubei	Wuhan	0.77
2020-02-09	山东省	青岛市	Shandong	Qingdao	Hubei	Wuhan	0.66
2020-02-09	上海市	上海市	Shanghai	Shanghai	Hubei	Wuhan	0.58
2020-02-09	浙江省	杭州市	Zhejiang	Hangzhou	Hubei	Wuhan	0.53
2020-02-09	陕西省	西安市	Shaanxi	Xi'an	Hubei	Wuhan	0.51
2020-02-09	广东省	广州市	Guangdong	Guangzhou	Hubei	Wuhan	0.51
2020-02-09	重庆市	重庆市	Chongqing	Chongqing	Hubei	Wuhan	0.5
2020-02-09	山东省	济南市	Shandong	Jinan	Hubei	Wuhan	0.43
2020-02-09	辽宁省	锦州市	Liaoning	Jinzhou	Hubei	Wuhan	0.42
2020-02-09	河南省	郑州市	Henan	Zhengzhou	Hubei	Wuhan	0.41
2020-02-09	江苏省	南京市	Jiangsu	Nanjing	Hubei	Wuhan	0.4
2020-02-09	北京市	北京市	Beijing	Beijing	Hubei	Wuhan	0.39
2020-02-09	河南省	信阳市	Henan	Xinyang	Hubei	Wuhan	0.34
2020-02-09	广东省	深圳市	Guangdong	Shenzhen	Hubei	Wuhan	0.33
2020-02-09	湖南省	岳阳市	Hunan	Yueyang	Hubei	Wuhan	0.3
2020-02-09	河南省	南阳市	Henan	Nanyang	Hubei	Wuhan	0.28
2020-02-09	四川省	成都市	Sichuan	Chengdu	Hubei	Wuhan	0.28
2020-02-09	江苏省	苏州市	Jiangsu	Suzhou	Hubei	Wuhan	0.27
2020-02-09	江苏省	无锡市	Jiangsu	Wuxi	Hubei	Wuhan	0.26
2020-02-09	湖南省	衡阳市	Hunan	Hengyang	Hubei	Wuhan	0.18
2020-02-09	湖南省	益阳市	Hunan	Yiyang	Hubei	Wuhan	0.17
2020-02-09	广东省	惠州市	Guangdong	Huizhou	Hubei	Wuhan	0.17
2020-02-09	安徽省	合肥市	Anhui	Hefei	Hubei	Wuhan	0.16
2020-02-09	湖南省	株洲市	Hunan	Zhuzhou	Hubei	Wuhan	0.16
2020-02-09	辽宁省	沈阳市	Liaoning	Shenyang	Hubei	Wuhan	0.16
2020-02-09	江西省	南昌市	Jiangxi	Nanchang	Hubei	Wuhan	0.16
2020-02-09	吉林省	长春市	Jilin	Changchun	Hubei	Wuhan	0.15
2020-02-09	山西省	运城市	Shanxi	Yuncheng	Hubei	Wuhan	0.14
2020-02-09	广东省	东莞市	Guangdong	Dongguan	Hubei	Wuhan	0.14
2020-02-09	山东省	临沂市	Shandong	Linyi	Hubei	Wuhan	0.13
2020-02-09	辽宁省	丹东市	Liaoning	Dandong	Hubei	Wuhan	0.12
2020-02-09	江西省	九江市	Jiangxi	Jiujiang	Hubei	Wuhan	0.12
2020-02-09	辽宁省	鞍山市	Liaoning	Anshan	Hubei	Wuhan	0.12
2020-02-09	湖南省	邵阳市	Hunan	Shaoyang	Hubei	Wuhan	0.12
2020-02-09	湖南省	常德市	Hunan	Changde	Hubei	Wuhan	0.12
2020-02-09	山西省	吕梁市	Shanxi	Lüliang	Hubei	Wuhan	0.12
2020-02-09	山西省	太原市	Shanxi	Taiyuan	Hubei	Wuhan	0.12
2020-02-09	湖南省	怀化市	Hunan	Huaihua	Hubei	Wuhan	0.11
2020-02-09	河南省	安阳市	Henan	Anyang	Hubei	Wuhan	0.11
2020-02-09	江苏省	徐州市	Jiangsu	Xuzhou	Hubei	Wuhan	0.11
2020-02-09	安徽省	淮北市	Anhui	Huaibei	Hubei	Wuhan	0.11
2020-02-09	山东省	潍坊市	Shandong	Weifang	Hubei	Wuhan	0.11
2020-02-09	山西省	晋城市	Shanxi	Jincheng	Hubei	Wuhan	0.1
2020-02-09	辽宁省	盘锦市	Liaoning	Panjin	Hubei	Wuhan	0.1
2020-02-09	山西省	大同市	Shanxi	Datong	Hubei	Wuhan	0.1
2020-02-09	安徽省	阜阳市	Anhui	Fuyang	Hubei	Wuhan	0.1
2020-02-09	山西省	临汾市	Shanxi	Linfen	Hubei	Wuhan	0.1
2020-02-09	辽宁省	葫芦岛市	Liaoning	Huludao	Hubei	Wuhan	0.1
2020-02-09	浙江省	台州市	Zhejiang	Taizhou	Hubei	Wuhan	0.1
2020-02-09	辽宁省	营口市	Liaoning	Yingkou	Hubei	Wuhan	0.1
2020-02-09	山西省	忻州市	Shanxi	Xinzhou	Hubei	Wuhan	0.1
2020-02-09	辽宁省	辽阳市	Liaoning	Liaoyang	Hubei	Wuhan	0.09
2020-02-09	四川省	广元市	Sichuan	Guangyuan	Hubei	Wuhan	0.09
2020-02-09	辽宁省	本溪市	Liaoning	Benxi	Hubei	Wuhan	0.09
2020-02-09	四川省	眉山市	Sichuan	Meishan	Hubei	Wuhan	0.08
2020-02-09	辽宁省	铁岭市	Liaoning	Tieling	Hubei	Wuhan	0.08
2020-02-09	山东省	烟台市	Shandong	Yantai	Hubei	Wuhan	0.08
2020-02-09	河南省	商丘市	Henan	Shangqiu	Hubei	Wuhan	0.08
2020-02-09	辽宁省	阜新市	Liaoning	Fuxin	Hubei	Wuhan	0.08
2020-02-09	山东省	菏泽市	Shandong	Heze	Hubei	Wuhan	0.08
2020-02-09	山西省	长治市	Shanxi	Changzhi	Hubei	Wuhan	0.08
2020-02-09	河南省	驻马店市	Henan	Zhumadian	Hubei	Wuhan	0.08
2020-02-09	陕西省	咸阳市	Shaanxi	Xianyang	Hubei	Wuhan	0.08
2020-02-09	云南省	昆明市	Yunnan	Kunming	Hubei	Wuhan	0.08
2020-02-09	湖北省	神农架林区	Hubeisheng	Shennongjialinqu	Hubei	Wuhan	0.08
2020-02-09	山西省	晋中市	Shanxi	Jinzhong	Hubei	Wuhan	0.08
2020-02-09	湖南省	张家界市	Hunan	Zhangjiajie	Hubei	Wuhan	0.07
2020-02-09	河北省	石家庄市	Hebei	Shijiazhuang	Hubei	Wuhan	0.07
2020-02-09	四川省	绵阳市	Sichuan	Mianyang	Hubei	Wuhan	0.07
2020-02-09	山东省	枣庄市	Shandong	Zaozhuang	Hubei	Wuhan	0.07
2020-02-09	湖南省	湘潭市	Hunan	Xiangtan	Hubei	Wuhan	0.07
2020-02-09	辽宁省	朝阳市	Liaoning	Chaoyang	Hubei	Wuhan	0.06
2020-02-09	河北省	张家口市	Hebei	Zhangjiakou	Hubei	Wuhan	0.06
2020-02-09	安徽省	安庆市	Anhui	Anqing	Hubei	Wuhan	0.06
2020-02-09	广东省	湛江市	Guangdong	Zhanjiang	Hubei	Wuhan	0.06
2020-02-09	山西省	朔州市	Shanxi	Shuozhou	Hubei	Wuhan	0.06
2020-02-09	江苏省	盐城市	Jiangsu	Yancheng	Hubei	Wuhan	0.06
2020-02-09	陕西省	安康市	Shaanxi	Ankang	Hubei	Wuhan	0.06
2020-02-09	天津市	天津市	Tianjin	Tianjin	Hubei	Wuhan	0.06
2020-02-09	四川省	德阳市	Sichuan	Deyang	Hubei	Wuhan	0.06
2020-02-09	四川省	南充市	Sichuan	Nanchong	Hubei	Wuhan	0.05
2020-02-09	湖南省	郴州市	Hunan	Chenzhou	Hubei	Wuhan	0.05
2020-02-09	江苏省	连云港市	Jiangsu	Lianyungang	Hubei	Wuhan	0.05
2020-02-10	湖北省	黄冈市	Hubei	Huanggang	Hubei	Wuhan	15.76
2020-02-10	湖北省	孝感市	Hubei	Xiaogan	Hubei	Wuhan	12.4
2020-02-10	湖北省	荆州市	Hubei	Jingzhou	Hubei	Wuhan	6.71
2020-02-10	湖北省	恩施土家族苗族自治州	Hubeisheng	Enshitujiazumiaozuzizhizhou	Hubei	Wuhan	5.83
2020-02-10	湖北省	咸宁市	Hubei	Xianning	Hubei	Wuhan	5.76
2020-02-10	湖北省	宜昌市	Hubei	Yichang	Hubei	Wuhan	4.59
2020-02-10	湖北省	鄂州市	Hubei	Ezhou	Hubei	Wuhan	4.25
2020-02-10	湖北省	襄阳市	Hubei	Xiangyang	Hubei	Wuhan	3.67
2020-02-10	湖北省	十堰市	Hubei	Shiyan	Hubei	Wuhan	3.43
2020-02-10	湖北省	黄石市	Hubei	Huangshi	Hubei	Wuhan	2.72
2020-02-10	湖北省	荆门市	Hubei	Jingmen	Hubei	Wuhan	2.63
2020-02-10	湖北省	仙桃市	Hubei	Xiantao	Hubei	Wuhan	2.16
2020-02-10	天津市	天津市	Tianjin	Tianjin	Hubei	Wuhan	1.88
2020-02-10	湖北省	天门市	Hubei	Tianmen	Hubei	Wuhan	1.77
2020-02-10	湖北省	随州市	Hubei	Suizhou	Hubei	Wuhan	1.53
2020-02-10	浙江省	宁波市	Zhejiang	Ningbo	Hubei	Wuhan	1.03
2020-02-10	河南省	郑州市	Henan	Zhengzhou	Hubei	Wuhan	0.92
2020-02-10	江苏省	南京市	Jiangsu	Nanjing	Hubei	Wuhan	0.91
2020-02-10	湖北省	潜江市	Hubei	Qianjiang	Hubei	Wuhan	0.82
2020-02-10	浙江省	杭州市	Zhejiang	Hangzhou	Hubei	Wuhan	0.76
2020-02-10	上海市	上海市	Shanghai	Shanghai	Hubei	Wuhan	0.74
2020-02-10	广东省	广州市	Guangdong	Guangzhou	Hubei	Wuhan	0.69
2020-02-10	河北省	石家庄市	Hebei	Shijiazhuang	Hubei	Wuhan	0.62
2020-02-10	湖南省	长沙市	Hunan	Changsha	Hubei	Wuhan	0.45
2020-02-10	北京市	北京市	Beijing	Beijing	Hubei	Wuhan	0.43
2020-02-10	湖南省	岳阳市	Hunan	Yueyang	Hubei	Wuhan	0.43
2020-02-10	山东省	济南市	Shandong	Jinan	Hubei	Wuhan	0.42
2020-02-10	江苏省	苏州市	Jiangsu	Suzhou	Hubei	Wuhan	0.42
2020-02-10	辽宁省	沈阳市	Liaoning	Shenyang	Hubei	Wuhan	0.42
2020-02-10	河南省	洛阳市	Henan	Luoyang	Hubei	Wuhan	0.36
2020-02-10	河南省	信阳市	Henan	Xinyang	Hubei	Wuhan	0.31
2020-02-10	河北省	唐山市	Hebei	Tangshan	Hubei	Wuhan	0.28
2020-02-10	山东省	青岛市	Shandong	Qingdao	Hubei	Wuhan	0.28
2020-02-10	河北省	承德市	Hebei	Chengde	Hubei	Wuhan	0.28
2020-02-10	河南省	南阳市	Henan	Nanyang	Hubei	Wuhan	0.25
2020-02-10	河南省	新乡市	Henan	Xinxiang	Hubei	Wuhan	0.24
2020-02-10	重庆市	重庆市	Chongqing	Chongqing	Hubei	Wuhan	0.23
2020-02-10	四川省	成都市	Sichuan	Chengdu	Hubei	Wuhan	0.23
2020-02-10	辽宁省	锦州市	Liaoning	Jinzhou	Hubei	Wuhan	0.23
2020-02-10	福建省	厦门市	Fujian	Xiamen	Hubei	Wuhan	0.22
2020-02-10	辽宁省	大连市	Liaoning	Dalian	Hubei	Wuhan	0.21
2020-02-10	浙江省	金华市	Zhejiang	Jinhua	Hubei	Wuhan	0.2
2020-02-10	江西省	南昌市	Jiangxi	Nanchang	Hubei	Wuhan	0.2
2020-02-10	浙江省	绍兴市	Zhejiang	Shaoxing	Hubei	Wuhan	0.19
2020-02-10	广东省	深圳市	Guangdong	Shenzhen	Hubei	Wuhan	0.17
2020-02-10	河北省	张家口市	Hebei	Zhangjiakou	Hubei	Wuhan	0.17
2020-02-10	浙江省	台州市	Zhejiang	Taizhou	Hubei	Wuhan	0.17
2020-02-10	广东省	惠州市	Guangdong	Huizhou	Hubei	Wuhan	0.17
2020-02-10	山东省	临沂市	Shandong	Linyi	Hubei	Wuhan	0.16
2020-02-10	河北省	衡水市	Hebei	Hengshui	Hubei	Wuhan	0.16
2020-02-10	陕西省	西安市	Shaanxi	Xi'an	Hubei	Wuhan	0.16
2020-02-10	江苏省	无锡市	Jiangsu	Wuxi	Hubei	Wuhan	0.16
2020-02-10	山东省	烟台市	Shandong	Yantai	Hubei	Wuhan	0.15
2020-02-10	广东省	东莞市	Guangdong	Dongguan	Hubei	Wuhan	0.15
2020-02-10	陕西省	咸阳市	Shaanxi	Xianyang	Hubei	Wuhan	0.14
2020-02-10	浙江省	湖州市	Zhejiang	Huzhou	Hubei	Wuhan	0.14
2020-02-10	贵州省	贵阳市	Guizhou	Guiyang	Hubei	Wuhan	0.14
2020-02-10	山西省	运城市	Shanxi	Yuncheng	Hubei	Wuhan	0.13
2020-02-10	湖南省	衡阳市	Hunan	Hengyang	Hubei	Wuhan	0.13
2020-02-10	广东省	佛山市	Guangdong	Foshan	Hubei	Wuhan	0.13
2020-02-10	河北省	保定市	Hebei	Baoding	Hubei	Wuhan	0.13
2020-02-10	山东省	潍坊市	Shandong	Weifang	Hubei	Wuhan	0.13
2020-02-10	安徽省	六安市	Anhui	Lu'an	Hubei	Wuhan	0.12
2020-02-10	山东省	滨州市	Shandong	Binzhou	Hubei	Wuhan	0.12
2020-02-10	安徽省	合肥市	Anhui	Hefei	Hubei	Wuhan	0.12
2020-02-10	安徽省	滁州市	Anhui	Chuzhou	Hubei	Wuhan	0.11
2020-02-10	安徽省	安庆市	Anhui	Anqing	Hubei	Wuhan	0.11
2020-02-10	河南省	周口市	Henan	Zhoukou	Hubei	Wuhan	0.11
2020-02-10	四川省	攀枝花市	Sichuan	Panzhihua	Hubei	Wuhan	0.11
2020-02-10	江西省	九江市	Jiangxi	Jiujiang	Hubei	Wuhan	0.1
2020-02-10	江苏省	徐州市	Jiangsu	Xuzhou	Hubei	Wuhan	0.1
2020-02-10	山东省	德州市	Shandong	Dezhou	Hubei	Wuhan	0.1
2020-02-10	湖南省	株洲市	Hunan	Zhuzhou	Hubei	Wuhan	0.1
2020-02-10	安徽省	淮南市	Anhui	Huainan	Hubei	Wuhan	0.1
2020-02-10	江苏省	盐城市	Jiangsu	Yancheng	Hubei	Wuhan	0.1
2020-02-10	安徽省	芜湖市	Anhui	Wuhu	Hubei	Wuhan	0.1
2020-02-10	江苏省	扬州市	Jiangsu	Yangzhou	Hubei	Wuhan	0.1
2020-02-10	浙江省	衢州市	Zhejiang	Quzhou	Hubei	Wuhan	0.1
2020-02-10	河北省	邯郸市	Hebei	Handan	Hubei	Wuhan	0.1
2020-02-10	安徽省	宣城市	Anhui	Xuancheng	Hubei	Wuhan	0.1
2020-02-10	广东省	湛江市	Guangdong	Zhanjiang	Hubei	Wuhan	0.1
2020-02-10	浙江省	嘉兴市	Zhejiang	Jiaxing	Hubei	Wuhan	0.1
2020-02-10	山西省	忻州市	Shanxi	Xinzhou	Hubei	Wuhan	0.1
2020-02-10	辽宁省	阜新市	Liaoning	Fuxin	Hubei	Wuhan	0.09
2020-02-10	河北省	沧州市	Hebei	Cangzhou	Hubei	Wuhan	0.09
2020-02-10	山东省	菏泽市	Shandong	Heze	Hubei	Wuhan	0.09
2020-02-10	广东省	韶关市	Guangdong	Shaoguan	Hubei	Wuhan	0.09
2020-02-10	江苏省	连云港市	Jiangsu	Lianyungang	Hubei	Wuhan	0.09
2020-02-10	广东省	珠海市	Guangdong	Zhuhai	Hubei	Wuhan	0.09
2020-02-10	广东省	中山市	Guangdong	Zhongshan	Hubei	Wuhan	0.09
2020-02-10	山东省	济宁市	Shandong	Jining	Hubei	Wuhan	0.09
2020-02-10	四川省	绵阳市	Sichuan	Mianyang	Hubei	Wuhan	0.09
2020-02-10	山西省	吕梁市	Shanxi	Lüliang	Hubei	Wuhan	0.09
