Date	Province_CN	City_CN	From_Province	From_City	To_Province	To_City	Index
2020-01-14	浙江省	温州市	Hubei	Wuhan	Zhejiang	Wenzhou	0.19
2020-01-14	河北省	邯郸市	Hubei	Wuhan	Hebei	Handan	0.18
2020-01-14	湖南省	娄底市	Hubei	Wuhan	Hunan	Loudi	0.18
2020-01-14	江西省	抚州市	Hubei	Wuhan	Jiangxi	Fuzhou	0.18
2020-01-14	山东省	青岛市	Hubei	Wuhan	Shandong	Qingdao	0.18
2020-01-14	河南省	新乡市	Hubei	Wuhan	Henan	Xinxiang	0.17
2020-01-14	江西省	上饶市	Hubei	Wuhan	Jiangxi	Shangrao	0.17
2020-01-14	天津市	天津市	Hubei	Wuhan	Tianjin	Tianjin	0.17
2020-01-14	黑龙江省	哈尔滨市	Hubei	Wuhan	Heilongjiang	Harbin	0.17
2020-01-14	湖南省	邵阳市	Hubei	Wuhan	Hunan	Shaoyang	0.16
2020-01-14	新疆维吾尔自治区	乌鲁木齐市	Hubei	Wuhan	Xinjiang	Ürümqi	0.16
2020-01-14	河南省	平顶山市	Hubei	Wuhan	Henan	Pingdingshan	0.16
2020-01-14	山西省	太原市	Hubei	Wuhan	Shanxi	Taiyuan	0.16
2020-01-14	广东省	东莞市	Hubei	Wuhan	Guangdong	Dongguan	0.16
2020-01-14	江苏省	南通市	Hubei	Wuhan	Jiangsu	Nantong	0.16
2020-01-14	河南省	漯河市	Hubei	Wuhan	Henan	Luohe	0.15
2020-01-14	广东省	佛山市	Hubei	Wuhan	Guangdong	Foshan	0.15
2020-01-14	甘肃省	兰州市	Hubei	Wuhan	Gansu	Lanzhou	0.15
2020-01-14	广西壮族自治区	桂林市	Hubei	Wuhan	Guangxi	Guilin	0.15
2020-01-14	江西省	赣州市	Hubei	Wuhan	Jiangxi	Ganzhou	0.15
2020-01-14	江苏省	无锡市	Hubei	Wuhan	Jiangsu	Wuxi	0.15
2020-01-14	河南省	许昌市	Hubei	Wuhan	Henan	Xuchang	0.15
2020-01-14	江苏省	徐州市	Hubei	Wuhan	Jiangsu	Xuzhou	0.15
2020-01-14	山东省	菏泽市	Hubei	Wuhan	Shandong	Heze	0.15
2020-01-14	河南省	安阳市	Hubei	Wuhan	Henan	Anyang	0.15
2020-01-14	河南省	开封市	Hubei	Wuhan	Henan	Kaifeng	0.14
2020-01-14	海南省	海口市	Hubei	Wuhan	Hainan	Haikou	0.14
2020-01-14	四川省	达州市	Hubei	Wuhan	Sichuan	Dazhou	0.14
2020-01-14	浙江省	宁波市	Hubei	Wuhan	Zhejiang	Ningbo	0.14
2020-01-14	河北省	邢台市	Hubei	Wuhan	Hebei	Xingtai	0.13
2020-01-14	山东省	济南市	Hubei	Wuhan	Shandong	Jinan	0.13
2020-01-14	湖南省	益阳市	Hubei	Wuhan	Hunan	Yiyang	0.13
2020-01-14	湖南省	湘潭市	Hubei	Wuhan	Hunan	Xiangtan	0.12
2020-01-14	浙江省	金华市	Hubei	Wuhan	Zhejiang	Jinhua	0.12
2020-01-14	河北省	保定市	Hubei	Wuhan	Hebei	Baoding	0.12
2020-01-14	湖南省	怀化市	Hubei	Wuhan	Hunan	Huaihua	0.12
2020-01-14	辽宁省	沈阳市	Hubei	Wuhan	Liaoning	Shenyang	0.12
2020-01-14	山东省	临沂市	Hubei	Wuhan	Shandong	Linyi	0.12
2020-01-14	广西壮族自治区	柳州市	Hubei	Wuhan	Guangxi	Liuzhou	0.12
2020-01-14	安徽省	芜湖市	Hubei	Wuhan	Anhui	Wuhu	0.11
2020-01-14	广东省	珠海市	Hubei	Wuhan	Guangdong	Zhuhai	0.11
2020-01-14	辽宁省	大连市	Hubei	Wuhan	Liaoning	Dalian	0.11
2020-01-14	湖南省	永州市	Hubei	Wuhan	Hunan	Yongzhou	0.11
2020-01-14	江西省	吉安市	Hubei	Wuhan	Jiangxi	Ji'an	0.11
2020-01-14	贵州省	遵义市	Hubei	Wuhan	Guizhou	Zunyi	0.11
2020-01-14	海南省	三亚市	Hubei	Wuhan	Hainan	Sanya	0.11
2020-01-14	安徽省	亳州市	Hubei	Wuhan	Anhui	Bozhou	0.1
2020-01-14	吉林省	长春市	Hubei	Wuhan	Jilin	Changchun	0.1
2020-01-14	浙江省	台州市	Hubei	Wuhan	Zhejiang	Taizhou	0.1
2020-01-15	湖北省	黄冈市	Hubei	Wuhan	Hubei	Huanggang	13.3
2020-01-15	湖北省	孝感市	Hubei	Wuhan	Hubei	Xiaogan	13.14
2020-01-15	湖北省	荆州市	Hubei	Wuhan	Hubei	Jingzhou	6.03
2020-01-15	湖北省	咸宁市	Hubei	Wuhan	Hubei	Xianning	5.1
2020-01-15	湖北省	鄂州市	Hubei	Wuhan	Hubei	Ezhou	4.1
2020-01-15	湖北省	黄石市	Hubei	Wuhan	Hubei	Huangshi	3.68
2020-01-15	湖北省	襄阳市	Hubei	Wuhan	Hubei	Xiangyang	3.44
2020-01-15	湖北省	仙桃市	Hubei	Wuhan	Hubei	Xiantao	2.88
2020-01-15	湖北省	荆门市	Hubei	Wuhan	Hubei	Jingmen	2.82
2020-01-15	湖北省	随州市	Hubei	Wuhan	Hubei	Suizhou	2.82
2020-01-15	湖北省	宜昌市	Hubei	Wuhan	Hubei	Yichang	2.35
2020-01-15	湖北省	天门市	Hubei	Wuhan	Hubei	Tianmen	1.97
2020-01-15	湖北省	恩施土家族苗族自治州	Hubei	Wuhan	Hubeisheng	Enshitujiazumiaozuzizhizhou	1.79
2020-01-15	湖北省	十堰市	Hubei	Wuhan	Hubei	Shiyan	1.6
2020-01-15	重庆市	重庆市	Hubei	Wuhan	Chongqing	Chongqing	1.54
2020-01-15	河南省	信阳市	Hubei	Wuhan	Henan	Xinyang	1.48
2020-01-15	北京市	北京市	Hubei	Wuhan	Beijing	Beijing	1.3
2020-01-15	湖南省	长沙市	Hubei	Wuhan	Hunan	Changsha	1.22
2020-01-15	湖北省	潜江市	Hubei	Wuhan	Hubei	Qianjiang	1.01
2020-01-15	上海市	上海市	Hubei	Wuhan	Shanghai	Shanghai	0.91
2020-01-15	河南省	驻马店市	Hubei	Wuhan	Henan	Zhumadian	0.81
2020-01-15	河南省	郑州市	Hubei	Wuhan	Henan	Zhengzhou	0.76
2020-01-15	河南省	南阳市	Hubei	Wuhan	Henan	Nanyang	0.64
2020-01-15	江西省	九江市	Hubei	Wuhan	Jiangxi	Jiujiang	0.62
2020-01-15	四川省	成都市	Hubei	Wuhan	Sichuan	Chengdu	0.57
2020-01-15	江西省	南昌市	Hubei	Wuhan	Jiangxi	Nanchang	0.55
2020-01-15	广东省	深圳市	Hubei	Wuhan	Guangdong	Shenzhen	0.54
2020-01-15	广东省	广州市	Hubei	Wuhan	Guangdong	Guangzhou	0.53
2020-01-15	安徽省	安庆市	Hubei	Wuhan	Anhui	Anqing	0.51
2020-01-15	湖南省	岳阳市	Hubei	Wuhan	Hunan	Yueyang	0.5
2020-01-15	安徽省	合肥市	Hubei	Wuhan	Anhui	Hefei	0.5
2020-01-15	河南省	周口市	Hubei	Wuhan	Henan	Zhoukou	0.46
2020-01-15	陕西省	西安市	Hubei	Wuhan	Shaanxi	Xi'an	0.36
2020-01-15	安徽省	阜阳市	Hubei	Wuhan	Anhui	Fuyang	0.35
2020-01-15	江苏省	南京市	Hubei	Wuhan	Jiangsu	Nanjing	0.35
2020-01-15	河南省	商丘市	Hubei	Wuhan	Henan	Shangqiu	0.34
2020-01-15	浙江省	杭州市	Hubei	Wuhan	Zhejiang	Hangzhou	0.34
2020-01-15	湖南省	常德市	Hubei	Wuhan	Hunan	Changde	0.32
2020-01-15	安徽省	六安市	Hubei	Wuhan	Anhui	Lu'an	0.28
2020-01-15	江西省	宜春市	Hubei	Wuhan	Jiangxi	Yichun	0.28
2020-01-15	湖南省	衡阳市	Hubei	Wuhan	Hunan	Hengyang	0.24
2020-01-15	江苏省	苏州市	Hubei	Wuhan	Jiangsu	Suzhou	0.23
2020-01-15	河北省	邯郸市	Hubei	Wuhan	Hebei	Handan	0.23
2020-01-15	福建省	泉州市	Hubei	Wuhan	Fujian	Quanzhou	0.23
2020-01-15	天津市	天津市	Hubei	Wuhan	Tianjin	Tianjin	0.22
2020-01-15	广西壮族自治区	南宁市	Hubei	Wuhan	Guangxi	Nanning	0.22
2020-01-15	福建省	福州市	Hubei	Wuhan	Fujian	Fuzhou	0.22
2020-01-15	河南省	洛阳市	Hubei	Wuhan	Henan	Luoyang	0.22
2020-01-15	浙江省	温州市	Hubei	Wuhan	Zhejiang	Wenzhou	0.22
2020-01-15	云南省	昆明市	Hubei	Wuhan	Yunnan	Kunming	0.21
2020-01-15	河北省	石家庄市	Hubei	Wuhan	Hebei	Shijiazhuang	0.21
2020-01-15	福建省	厦门市	Hubei	Wuhan	Fujian	Xiamen	0.2
2020-01-15	湖南省	娄底市	Hubei	Wuhan	Hunan	Loudi	0.18
2020-01-15	湖南省	株洲市	Hubei	Wuhan	Hunan	Zhuzhou	0.18
2020-01-15	黑龙江省	哈尔滨市	Hubei	Wuhan	Heilongjiang	Harbin	0.18
2020-01-15	山东省	青岛市	Hubei	Wuhan	Shandong	Qingdao	0.18
2020-01-15	河南省	新乡市	Hubei	Wuhan	Henan	Xinxiang	0.17
2020-01-15	江西省	上饶市	Hubei	Wuhan	Jiangxi	Shangrao	0.17
2020-01-15	河南省	漯河市	Hubei	Wuhan	Henan	Luohe	0.17
2020-01-15	河南省	许昌市	Hubei	Wuhan	Henan	Xuchang	0.16
2020-01-15	江西省	抚州市	Hubei	Wuhan	Jiangxi	Fuzhou	0.16
2020-01-15	河北省	邢台市	Hubei	Wuhan	Hebei	Xingtai	0.16
2020-01-15	江西省	赣州市	Hubei	Wuhan	Jiangxi	Ganzhou	0.16
2020-01-15	湖南省	邵阳市	Hubei	Wuhan	Hunan	Shaoyang	0.16
2020-01-15	江苏省	徐州市	Hubei	Wuhan	Jiangsu	Xuzhou	0.16
2020-01-15	山东省	菏泽市	Hubei	Wuhan	Shandong	Heze	0.15
2020-01-15	河南省	平顶山市	Hubei	Wuhan	Henan	Pingdingshan	0.15
2020-01-15	河南省	安阳市	Hubei	Wuhan	Henan	Anyang	0.15
2020-01-15	江苏省	南通市	Hubei	Wuhan	Jiangsu	Nantong	0.15
2020-01-15	河北省	保定市	Hubei	Wuhan	Hebei	Baoding	0.15
2020-01-15	山西省	太原市	Hubei	Wuhan	Shanxi	Taiyuan	0.14
2020-01-15	江苏省	无锡市	Hubei	Wuhan	Jiangsu	Wuxi	0.14
2020-01-15	河南省	开封市	Hubei	Wuhan	Henan	Kaifeng	0.14
2020-01-15	湖南省	益阳市	Hubei	Wuhan	Hunan	Yiyang	0.14
2020-01-15	安徽省	亳州市	Hubei	Wuhan	Anhui	Bozhou	0.14
2020-01-15	广西壮族自治区	桂林市	Hubei	Wuhan	Guangxi	Guilin	0.14
2020-01-15	海南省	海口市	Hubei	Wuhan	Hainan	Haikou	0.13
2020-01-15	山东省	济南市	Hubei	Wuhan	Shandong	Jinan	0.13
2020-01-15	广东省	东莞市	Hubei	Wuhan	Guangdong	Dongguan	0.13
2020-01-15	甘肃省	兰州市	Hubei	Wuhan	Gansu	Lanzhou	0.13
2020-01-15	贵州省	贵阳市	Hubei	Wuhan	Guizhou	Guiyang	0.13
2020-01-15	四川省	达州市	Hubei	Wuhan	Sichuan	Dazhou	0.12
2020-01-15	湖南省	永州市	Hubei	Wuhan	Hunan	Yongzhou	0.12
2020-01-15	广西壮族自治区	北海市	Hubei	Wuhan	Guangxi	Beihai	0.12
2020-01-15	湖南省	湘潭市	Hubei	Wuhan	Hunan	Xiangtan	0.12
2020-01-15	江西省	吉安市	Hubei	Wuhan	Jiangxi	Ji'an	0.12
2020-01-15	河北省	沧州市	Hubei	Wuhan	Hebei	Cangzhou	0.11
2020-01-15	陕西省	安康市	Hubei	Wuhan	Shaanxi	Ankang	0.11
2020-01-15	浙江省	金华市	Hubei	Wuhan	Zhejiang	Jinhua	0.11
2020-01-15	辽宁省	沈阳市	Hubei	Wuhan	Liaoning	Shenyang	0.11
2020-01-15	海南省	三亚市	Hubei	Wuhan	Hainan	Sanya	0.11
2020-01-15	广东省	珠海市	Hubei	Wuhan	Guangdong	Zhuhai	0.11
2020-01-15	湖南省	怀化市	Hubei	Wuhan	Hunan	Huaihua	0.11
2020-01-15	四川省	南充市	Hubei	Wuhan	Sichuan	Nanchong	0.11
2020-01-15	江苏省	常州市	Hubei	Wuhan	Jiangsu	Changzhou	0.1
2020-01-15	浙江省	宁波市	Hubei	Wuhan	Zhejiang	Ningbo	0.1
2020-01-15	山东省	临沂市	Hubei	Wuhan	Shandong	Linyi	0.1
2020-01-15	广东省	佛山市	Hubei	Wuhan	Guangdong	Foshan	0.1
2020-01-15	新疆维吾尔自治区	乌鲁木齐市	Hubei	Wuhan	Xinjiang	Ürümqi	0.1
2020-01-15	河南省	濮阳市	Hubei	Wuhan	Henan	Puyang	0.1
2020-01-16	湖北省	黄冈市	Hubei	Wuhan	Hubei	Huanggang	13.35
2020-01-16	湖北省	孝感市	Hubei	Wuhan	Hubei	Xiaogan	12.57
2020-01-16	湖北省	荆州市	Hubei	Wuhan	Hubei	Jingzhou	6
2020-01-16	湖北省	咸宁市	Hubei	Wuhan	Hubei	Xianning	4.96
2020-01-16	湖北省	鄂州市	Hubei	Wuhan	Hubei	Ezhou	4.04
2020-01-16	湖北省	黄石市	Hubei	Wuhan	Hubei	Huangshi	3.84
2020-01-16	湖北省	襄阳市	Hubei	Wuhan	Hubei	Xiangyang	3.44
2020-01-16	湖北省	随州市	Hubei	Wuhan	Hubei	Suizhou	2.89
2020-01-16	湖北省	荆门市	Hubei	Wuhan	Hubei	Jingmen	2.81
2020-01-16	湖北省	仙桃市	Hubei	Wuhan	Hubei	Xiantao	2.8
2020-01-16	湖北省	宜昌市	Hubei	Wuhan	Hubei	Yichang	2.48
2020-01-16	湖北省	天门市	Hubei	Wuhan	Hubei	Tianmen	2.07
2020-01-16	湖北省	恩施土家族苗族自治州	Hubei	Wuhan	Hubeisheng	Enshitujiazumiaozuzizhizhou	1.8
2020-01-16	河南省	信阳市	Hubei	Wuhan	Henan	Xinyang	1.63
2020-01-16	湖北省	十堰市	Hubei	Wuhan	Hubei	Shiyan	1.5
2020-01-16	重庆市	重庆市	Hubei	Wuhan	Chongqing	Chongqing	1.45
2020-01-16	北京市	北京市	Hubei	Wuhan	Beijing	Beijing	1.28
2020-01-16	湖南省	长沙市	Hubei	Wuhan	Hunan	Changsha	1.18
2020-01-16	湖北省	潜江市	Hubei	Wuhan	Hubei	Qianjiang	1.03
2020-01-16	上海市	上海市	Hubei	Wuhan	Shanghai	Shanghai	0.92
2020-01-16	河南省	驻马店市	Hubei	Wuhan	Henan	Zhumadian	0.8
2020-01-16	河南省	郑州市	Hubei	Wuhan	Henan	Zhengzhou	0.79
2020-01-16	河南省	南阳市	Hubei	Wuhan	Henan	Nanyang	0.73
2020-01-16	江西省	九江市	Hubei	Wuhan	Jiangxi	Jiujiang	0.61
2020-01-16	四川省	成都市	Hubei	Wuhan	Sichuan	Chengdu	0.57
2020-01-16	江西省	南昌市	Hubei	Wuhan	Jiangxi	Nanchang	0.56
2020-01-16	广东省	广州市	Hubei	Wuhan	Guangdong	Guangzhou	0.53
2020-01-16	安徽省	安庆市	Hubei	Wuhan	Anhui	Anqing	0.52
2020-01-16	广东省	深圳市	Hubei	Wuhan	Guangdong	Shenzhen	0.51
2020-01-16	湖南省	岳阳市	Hubei	Wuhan	Hunan	Yueyang	0.51
2020-01-16	安徽省	合肥市	Hubei	Wuhan	Anhui	Hefei	0.47
2020-01-16	河南省	周口市	Hubei	Wuhan	Henan	Zhoukou	0.47
2020-01-16	陕西省	西安市	Hubei	Wuhan	Shaanxi	Xi'an	0.4
2020-01-16	河南省	商丘市	Hubei	Wuhan	Henan	Shangqiu	0.38
2020-01-16	江西省	宜春市	Hubei	Wuhan	Jiangxi	Yichun	0.35
2020-01-16	安徽省	阜阳市	Hubei	Wuhan	Anhui	Fuyang	0.34
2020-01-16	浙江省	杭州市	Hubei	Wuhan	Zhejiang	Hangzhou	0.33
2020-01-16	湖南省	常德市	Hubei	Wuhan	Hunan	Changde	0.32
2020-01-16	江苏省	南京市	Hubei	Wuhan	Jiangsu	Nanjing	0.32
2020-01-16	云南省	昆明市	Hubei	Wuhan	Yunnan	Kunming	0.26
2020-01-16	湖南省	衡阳市	Hubei	Wuhan	Hunan	Hengyang	0.25
2020-01-16	福建省	泉州市	Hubei	Wuhan	Fujian	Quanzhou	0.25
2020-01-16	安徽省	六安市	Hubei	Wuhan	Anhui	Lu'an	0.24
2020-01-16	福建省	福州市	Hubei	Wuhan	Fujian	Fuzhou	0.23
2020-01-16	江苏省	苏州市	Hubei	Wuhan	Jiangsu	Suzhou	0.23
2020-01-16	湖南省	娄底市	Hubei	Wuhan	Hunan	Loudi	0.22
2020-01-16	广西壮族自治区	南宁市	Hubei	Wuhan	Guangxi	Nanning	0.22
2020-01-16	浙江省	温州市	Hubei	Wuhan	Zhejiang	Wenzhou	0.21
2020-01-16	河北省	邯郸市	Hubei	Wuhan	Hebei	Handan	0.21
2020-01-16	天津市	天津市	Hubei	Wuhan	Tianjin	Tianjin	0.2
2020-01-16	河南省	新乡市	Hubei	Wuhan	Henan	Xinxiang	0.2
2020-01-16	福建省	厦门市	Hubei	Wuhan	Fujian	Xiamen	0.19
2020-01-16	河南省	洛阳市	Hubei	Wuhan	Henan	Luoyang	0.19
2020-01-16	江西省	上饶市	Hubei	Wuhan	Jiangxi	Shangrao	0.18
2020-01-16	河南省	漯河市	Hubei	Wuhan	Henan	Luohe	0.18
2020-01-16	黑龙江省	哈尔滨市	Hubei	Wuhan	Heilongjiang	Harbin	0.18
2020-01-16	河北省	石家庄市	Hubei	Wuhan	Hebei	Shijiazhuang	0.18
2020-01-16	河南省	许昌市	Hubei	Wuhan	Henan	Xuchang	0.18
2020-01-16	江西省	抚州市	Hubei	Wuhan	Jiangxi	Fuzhou	0.18
2020-01-16	江西省	赣州市	Hubei	Wuhan	Jiangxi	Ganzhou	0.18
2020-01-16	河南省	安阳市	Hubei	Wuhan	Henan	Anyang	0.17
2020-01-16	湖南省	株洲市	Hubei	Wuhan	Hunan	Zhuzhou	0.17
2020-01-16	湖南省	邵阳市	Hubei	Wuhan	Hunan	Shaoyang	0.17
2020-01-16	山东省	青岛市	Hubei	Wuhan	Shandong	Qingdao	0.17
2020-01-16	河北省	邢台市	Hubei	Wuhan	Hebei	Xingtai	0.17
2020-01-16	河南省	平顶山市	Hubei	Wuhan	Henan	Pingdingshan	0.16
2020-01-16	湖南省	益阳市	Hubei	Wuhan	Hunan	Yiyang	0.16
2020-01-16	海南省	三亚市	Hubei	Wuhan	Hainan	Sanya	0.16
2020-01-16	山东省	菏泽市	Hubei	Wuhan	Shandong	Heze	0.15
2020-01-16	河南省	开封市	Hubei	Wuhan	Henan	Kaifeng	0.15
2020-01-16	江苏省	徐州市	Hubei	Wuhan	Jiangsu	Xuzhou	0.15
2020-01-16	江苏省	南通市	Hubei	Wuhan	Jiangsu	Nantong	0.15
2020-01-16	贵州省	贵阳市	Hubei	Wuhan	Guizhou	Guiyang	0.14
2020-01-16	山东省	济南市	Hubei	Wuhan	Shandong	Jinan	0.14
2020-01-16	辽宁省	沈阳市	Hubei	Wuhan	Liaoning	Shenyang	0.14
2020-01-16	浙江省	宁波市	Hubei	Wuhan	Zhejiang	Ningbo	0.13
2020-01-16	湖南省	永州市	Hubei	Wuhan	Hunan	Yongzhou	0.13
2020-01-16	山西省	太原市	Hubei	Wuhan	Shanxi	Taiyuan	0.13
2020-01-16	四川省	达州市	Hubei	Wuhan	Sichuan	Dazhou	0.13
2020-01-16	河南省	焦作市	Hubei	Wuhan	Henan	Jiaozuo	0.13
2020-01-16	海南省	海口市	Hubei	Wuhan	Hainan	Haikou	0.13
2020-01-16	湖南省	湘潭市	Hubei	Wuhan	Hunan	Xiangtan	0.12
2020-01-16	江西省	吉安市	Hubei	Wuhan	Jiangxi	Ji'an	0.12
2020-01-16	广东省	东莞市	Hubei	Wuhan	Guangdong	Dongguan	0.12
2020-01-16	浙江省	金华市	Hubei	Wuhan	Zhejiang	Jinhua	0.12
2020-01-16	广东省	珠海市	Hubei	Wuhan	Guangdong	Zhuhai	0.12
2020-01-16	河北省	沧州市	Hubei	Wuhan	Hebei	Cangzhou	0.12
2020-01-16	甘肃省	兰州市	Hubei	Wuhan	Gansu	Lanzhou	0.12
2020-01-16	湖南省	怀化市	Hubei	Wuhan	Hunan	Huaihua	0.12
2020-01-16	广东省	佛山市	Hubei	Wuhan	Guangdong	Foshan	0.12
2020-01-16	福建省	三明市	Hubei	Wuhan	Fujian	Sanming	0.11
2020-01-16	河北省	保定市	Hubei	Wuhan	Hebei	Baoding	0.11
2020-01-16	安徽省	亳州市	Hubei	Wuhan	Anhui	Bozhou	0.11
2020-01-16	江苏省	无锡市	Hubei	Wuhan	Jiangsu	Wuxi	0.11
2020-01-16	安徽省	芜湖市	Hubei	Wuhan	Anhui	Wuhu	0.11
2020-01-16	广西壮族自治区	桂林市	Hubei	Wuhan	Guangxi	Guilin	0.11
2020-01-16	浙江省	台州市	Hubei	Wuhan	Zhejiang	Taizhou	0.11
2020-01-16	江苏省	镇江市	Hubei	Wuhan	Jiangsu	Zhenjiang	0.1
2020-01-16	湖北省	神农架林区	Hubei	Wuhan	Hubeisheng	Shennongjialinqu	0.1
2020-01-16	山东省	济宁市	Hubei	Wuhan	Shandong	Jining	0.1
2020-01-17	湖北省	黄冈市	Hubei	Wuhan	Hubei	Huanggang	14.21
2020-01-17	湖北省	孝感市	Hubei	Wuhan	Hubei	Xiaogan	12.56
2020-01-17	湖北省	荆州市	Hubei	Wuhan	Hubei	Jingzhou	5.93
2020-01-17	湖北省	咸宁市	Hubei	Wuhan	Hubei	Xianning	5.07
2020-01-17	湖北省	鄂州市	Hubei	Wuhan	Hubei	Ezhou	4.23
2020-01-17	湖北省	黄石市	Hubei	Wuhan	Hubei	Huangshi	3.94
2020-01-17	湖北省	襄阳市	Hubei	Wuhan	Hubei	Xiangyang	3.58
2020-01-17	湖北省	随州市	Hubei	Wuhan	Hubei	Suizhou	2.98
2020-01-17	湖北省	仙桃市	Hubei	Wuhan	Hubei	Xiantao	2.76
2020-01-17	湖北省	荆门市	Hubei	Wuhan	Hubei	Jingmen	2.75
2020-01-17	湖北省	宜昌市	Hubei	Wuhan	Hubei	Yichang	2.5
2020-01-17	湖北省	天门市	Hubei	Wuhan	Hubei	Tianmen	1.95
2020-01-17	湖北省	恩施土家族苗族自治州	Hubei	Wuhan	Hubeisheng	Enshitujiazumiaozuzizhizhou	1.74
2020-01-17	河南省	信阳市	Hubei	Wuhan	Henan	Xinyang	1.63
2020-01-17	湖北省	十堰市	Hubei	Wuhan	Hubei	Shiyan	1.56
2020-01-17	重庆市	重庆市	Hubei	Wuhan	Chongqing	Chongqing	1.32
2020-01-17	湖南省	长沙市	Hubei	Wuhan	Hunan	Changsha	1.13
2020-01-17	北京市	北京市	Hubei	Wuhan	Beijing	Beijing	1.07
2020-01-17	湖北省	潜江市	Hubei	Wuhan	Hubei	Qianjiang	1.02
2020-01-17	上海市	上海市	Hubei	Wuhan	Shanghai	Shanghai	0.8
2020-01-17	河南省	南阳市	Hubei	Wuhan	Henan	Nanyang	0.77
2020-01-17	河南省	驻马店市	Hubei	Wuhan	Henan	Zhumadian	0.73
2020-01-17	河南省	郑州市	Hubei	Wuhan	Henan	Zhengzhou	0.68
2020-01-17	江西省	九江市	Hubei	Wuhan	Jiangxi	Jiujiang	0.6
2020-01-17	安徽省	安庆市	Hubei	Wuhan	Anhui	Anqing	0.59
2020-01-17	湖南省	岳阳市	Hubei	Wuhan	Hunan	Yueyang	0.5
2020-01-17	河南省	周口市	Hubei	Wuhan	Henan	Zhoukou	0.5
2020-01-17	四川省	成都市	Hubei	Wuhan	Sichuan	Chengdu	0.5
2020-01-17	江西省	南昌市	Hubei	Wuhan	Jiangxi	Nanchang	0.49
2020-01-17	广东省	深圳市	Hubei	Wuhan	Guangdong	Shenzhen	0.48
2020-01-17	安徽省	合肥市	Hubei	Wuhan	Anhui	Hefei	0.47
2020-01-17	广东省	广州市	Hubei	Wuhan	Guangdong	Guangzhou	0.46
2020-01-17	江西省	宜春市	Hubei	Wuhan	Jiangxi	Yichun	0.37
2020-01-17	陕西省	西安市	Hubei	Wuhan	Shaanxi	Xi'an	0.36
2020-01-17	河南省	商丘市	Hubei	Wuhan	Henan	Shangqiu	0.36
2020-01-17	安徽省	阜阳市	Hubei	Wuhan	Anhui	Fuyang	0.35
2020-01-17	江苏省	南京市	Hubei	Wuhan	Jiangsu	Nanjing	0.32
2020-01-17	湖南省	常德市	Hubei	Wuhan	Hunan	Changde	0.29
2020-01-17	浙江省	杭州市	Hubei	Wuhan	Zhejiang	Hangzhou	0.28
2020-01-17	福建省	泉州市	Hubei	Wuhan	Fujian	Quanzhou	0.26
2020-01-17	湖南省	衡阳市	Hubei	Wuhan	Hunan	Hengyang	0.25
2020-01-17	江苏省	苏州市	Hubei	Wuhan	Jiangsu	Suzhou	0.23
2020-01-17	福建省	福州市	Hubei	Wuhan	Fujian	Fuzhou	0.23
2020-01-17	河南省	洛阳市	Hubei	Wuhan	Henan	Luoyang	0.23
2020-01-17	河南省	新乡市	Hubei	Wuhan	Henan	Xinxiang	0.23
2020-01-17	浙江省	温州市	Hubei	Wuhan	Zhejiang	Wenzhou	0.22
2020-01-17	湖南省	娄底市	Hubei	Wuhan	Hunan	Loudi	0.22
2020-01-17	云南省	昆明市	Hubei	Wuhan	Yunnan	Kunming	0.21
2020-01-17	河南省	漯河市	Hubei	Wuhan	Henan	Luohe	0.21
2020-01-17	河北省	石家庄市	Hubei	Wuhan	Hebei	Shijiazhuang	0.21
2020-01-17	安徽省	六安市	Hubei	Wuhan	Anhui	Lu'an	0.21
2020-01-17	河北省	邯郸市	Hubei	Wuhan	Hebei	Handan	0.2
2020-01-17	湖南省	邵阳市	Hubei	Wuhan	Hunan	Shaoyang	0.2
2020-01-17	江西省	上饶市	Hubei	Wuhan	Jiangxi	Shangrao	0.2
2020-01-17	江西省	赣州市	Hubei	Wuhan	Jiangxi	Ganzhou	0.2
2020-01-17	广西壮族自治区	南宁市	Hubei	Wuhan	Guangxi	Nanning	0.2
2020-01-17	湖南省	株洲市	Hubei	Wuhan	Hunan	Zhuzhou	0.19
2020-01-17	黑龙江省	哈尔滨市	Hubei	Wuhan	Heilongjiang	Harbin	0.19
2020-01-17	河北省	邢台市	Hubei	Wuhan	Hebei	Xingtai	0.18
2020-01-17	江苏省	徐州市	Hubei	Wuhan	Jiangsu	Xuzhou	0.18
2020-01-17	江西省	抚州市	Hubei	Wuhan	Jiangxi	Fuzhou	0.18
2020-01-17	河南省	许昌市	Hubei	Wuhan	Henan	Xuchang	0.17
2020-01-17	山东省	青岛市	Hubei	Wuhan	Shandong	Qingdao	0.17
2020-01-17	福建省	厦门市	Hubei	Wuhan	Fujian	Xiamen	0.17
2020-01-17	河南省	开封市	Hubei	Wuhan	Henan	Kaifeng	0.16
2020-01-17	湖南省	益阳市	Hubei	Wuhan	Hunan	Yiyang	0.16
2020-01-17	浙江省	台州市	Hubei	Wuhan	Zhejiang	Taizhou	0.16
2020-01-17	江苏省	南通市	Hubei	Wuhan	Jiangsu	Nantong	0.16
2020-01-17	天津市	天津市	Hubei	Wuhan	Tianjin	Tianjin	0.15
2020-01-17	河南省	安阳市	Hubei	Wuhan	Henan	Anyang	0.15
2020-01-17	山东省	菏泽市	Hubei	Wuhan	Shandong	Heze	0.14
2020-01-17	河南省	平顶山市	Hubei	Wuhan	Henan	Pingdingshan	0.14
